TEST LOG PRINT
SOO
Step 9539, Validation Loss= 0.0018, Loss= 0.0050
Step 9540, Validation Loss= 0.0021, Loss= 0.0055
Step 9541, Validation Loss= 0.0026, Loss= 0.0066
Step 9542, Validation Loss= 0.0030, Loss= 0.0067
Step 9543, Validation Loss= 0.0033, Loss= 0.0062
Step 9544, Validation Loss= 0.0036, Loss= 0.0062
Step 9545, Validation Loss= 0.0039, Loss= 0.0067
Step 9546, Validation Loss= 0.0043, Loss= 0.0074
Step 9547, Validation Loss= 0.0046, Loss= 0.0075
Step 9548, Validation Loss= 0.0048, Loss= 0.0068
Step 9549, Validation Loss= 0.0050, Loss= 0.0065
Step 9550, Validation Loss= 0.0048, Loss= 0.0028
Step 9551, Validation Loss= 0.0047, Loss= 0.0043
Step 9552, Validation Loss= 0.0045, Loss= 0.0023
Step 9553, Validation Loss= 0.0041, Loss= 0.0007
Step 9554, Validation Loss= 0.0038, Loss= 0.0013
Step 9555, Validation Loss= 0.0037, Loss= 0.0023
Step 9556, Validation Loss= 0.0037, Loss= 0.0038
Step 9557, Validation Loss= 0.0036, Loss= 0.0026
Step 9558, Validation Loss= 0.0033, Loss= 0.0009
Step 9559, Validation Loss= 0.0030, Loss= 0.0004
Step 9560, Validation Loss= 0.0028, Loss= 0.0005
Step 9561, Validation Loss= 0.0027, Loss= 0.0018
Step 9562, Validation Loss= 0.0026, Loss= 0.0018
Step 9563, Validation Loss= 0.0024, Loss= 0.0010
Step 9564, Validation Loss= 0.0023, Loss= 0.0008
Step 9565, Validation Loss= 0.0021, Loss= 0.0009
Step 9566, Validation Loss= 0.0021, Loss= 0.0014
Step 9567, Validation Loss= 0.0020, Loss= 0.0014
Step 9568, Validation Loss= 0.0019, Loss= 0.0007
Step 9569, Validation Loss= 0.0017, Loss= 0.0006
Step 9570, Validation Loss= 0.0016, Loss= 0.0008
Step 9571, Validation Loss= 0.0016, Loss= 0.0012
Step 9572, Validation Loss= 0.0016, Loss= 0.0014
Step 9573, Validation Loss= 0.0015, Loss= 0.0010
Step 9574, Validation Loss= 0.0015, Loss= 0.0008
Step 9575, Validation Loss= 0.0014, Loss= 0.0007
Step 9576, Validation Loss= 0.0013, Loss= 0.0009
Step 9577, Validation Loss= 0.0013, Loss= 0.0012
Step 9578, Validation Loss= 0.0013, Loss= 0.0011
Step 9579, Validation Loss= 0.0013, Loss= 0.0010
Step 9580, Validation Loss= 0.0012, Loss= 0.0009
Step 9581, Validation Loss= 0.0012, Loss= 0.0010
Step 9582, Validation Loss= 0.0012, Loss= 0.0011
Step 9583, Validation Loss= 0.0012, Loss= 0.0010
Step 9584, Validation Loss= 0.0011, Loss= 0.0009
Step 9585, Validation Loss= 0.0011, Loss= 0.0008
Step 9586, Validation Loss= 0.0011, Loss= 0.0009
Step 9587, Validation Loss= 0.0012, Loss= 0.0024
Step 9588, Validation Loss= 0.0015, Loss= 0.0038
Step 9589, Validation Loss= 0.0018, Loss= 0.0050
Step 9590, Validation Loss= 0.0022, Loss= 0.0055
Step 9591, Validation Loss= 0.0026, Loss= 0.0064
Step 9592, Validation Loss= 0.0030, Loss= 0.0065
Step 9593, Validation Loss= 0.0033, Loss= 0.0061
Step 9594, Validation Loss= 0.0036, Loss= 0.0061
Step 9595, Validation Loss= 0.0039, Loss= 0.0064
Step 9596, Validation Loss= 0.0042, Loss= 0.0069
Step 9597, Validation Loss= 0.0045, Loss= 0.0069
Step 9598, Validation Loss= 0.0047, Loss= 0.0065
Step 9599, Validation Loss= 0.0048, Loss= 0.0062
Step 9600, Validation Loss= 0.0046, Loss= 0.0028
Step 9601, Validation Loss= 0.0045, Loss= 0.0038
Step 9602, Validation Loss= 0.0042, Loss= 0.0017
Step 9603, Validation Loss= 0.0039, Loss= 0.0007
Step 9604, Validation Loss= 0.0036, Loss= 0.0013
Step 9605, Validation Loss= 0.0035, Loss= 0.0023
Step 9606, Validation Loss= 0.0035, Loss= 0.0034
Step 9607, Validation Loss= 0.0033, Loss= 0.0020
Step 9608, Validation Loss= 0.0031, Loss= 0.0007
Step 9609, Validation Loss= 0.0028, Loss= 0.0004
Step 9610, Validation Loss= 0.0026, Loss= 0.0004
Step 9611, Validation Loss= 0.0024, Loss= 0.0013
Step 9612, Validation Loss= 0.0023, Loss= 0.0013
Step 9613, Validation Loss= 0.0022, Loss= 0.0009
Step 9614, Validation Loss= 0.0021, Loss= 0.0009
Step 9615, Validation Loss= 0.0019, Loss= 0.0007
Step 9616, Validation Loss= 0.0018, Loss= 0.0008
Step 9617, Validation Loss= 0.0017, Loss= 0.0007
Step 9618, Validation Loss= 0.0016, Loss= 0.0005
Step 9619, Validation Loss= 0.0015, Loss= 0.0006
Step 9620, Validation Loss= 0.0014, Loss= 0.0008
Step 9621, Validation Loss= 0.0014, Loss= 0.0010
Step 9622, Validation Loss= 0.0013, Loss= 0.0010
Step 9623, Validation Loss= 0.0013, Loss= 0.0008
Step 9624, Validation Loss= 0.0012, Loss= 0.0009
Step 9625, Validation Loss= 0.0012, Loss= 0.0008
Step 9626, Validation Loss= 0.0012, Loss= 0.0009
Step 9627, Validation Loss= 0.0012, Loss= 0.0011
Step 9628, Validation Loss= 0.0012, Loss= 0.0011
Step 9629, Validation Loss= 0.0012, Loss= 0.0012
Step 9630, Validation Loss= 0.0012, Loss= 0.0012
Step 9631, Validation Loss= 0.0011, Loss= 0.0011
Step 9632, Validation Loss= 0.0011, Loss= 0.0010
Step 9633, Validation Loss= 0.0011, Loss= 0.0010
Step 9634, Validation Loss= 0.0011, Loss= 0.0009
Step 9635, Validation Loss= 0.0011, Loss= 0.0009
Step 9636, Validation Loss= 0.0011, Loss= 0.0009
Step 9637, Validation Loss= 0.0012, Loss= 0.0023
Step 9638, Validation Loss= 0.0014, Loss= 0.0037
Step 9639, Validation Loss= 0.0018, Loss= 0.0050
Step 9640, Validation Loss= 0.0022, Loss= 0.0054
Step 9641, Validation Loss= 0.0026, Loss= 0.0063
Step 9642, Validation Loss= 0.0030, Loss= 0.0066
Step 9643, Validation Loss= 0.0033, Loss= 0.0064
Step 9644, Validation Loss= 0.0036, Loss= 0.0064
Step 9645, Validation Loss= 0.0039, Loss= 0.0066
Step 9646, Validation Loss= 0.0042, Loss= 0.0070
Step 9647, Validation Loss= 0.0045, Loss= 0.0072
Step 9648, Validation Loss= 0.0048, Loss= 0.0069
Step 9649, Validation Loss= 0.0050, Loss= 0.0067
Step 9650, Validation Loss= 0.0047, Loss= 0.0022
Step 9651, Validation Loss= 0.0044, Loss= 0.0023
Step 9652, Validation Loss= 0.0041, Loss= 0.0010
Step 9653, Validation Loss= 0.0038, Loss= 0.0007
Step 9654, Validation Loss= 0.0035, Loss= 0.0014
Step 9655, Validation Loss= 0.0034, Loss= 0.0018
Step 9656, Validation Loss= 0.0033, Loss= 0.0024
Step 9657, Validation Loss= 0.0031, Loss= 0.0018
Step 9658, Validation Loss= 0.0029, Loss= 0.0009
Step 9659, Validation Loss= 0.0027, Loss= 0.0007
Step 9660, Validation Loss= 0.0024, Loss= 0.0004
Step 9661, Validation Loss= 0.0023, Loss= 0.0007
Step 9662, Validation Loss= 0.0021, Loss= 0.0009
Step 9663, Validation Loss= 0.0020, Loss= 0.0009
Step 9664, Validation Loss= 0.0019, Loss= 0.0012
Step 9665, Validation Loss= 0.0018, Loss= 0.0009
Step 9666, Validation Loss= 0.0017, Loss= 0.0006
Step 9667, Validation Loss= 0.0016, Loss= 0.0005
Step 9668, Validation Loss= 0.0015, Loss= 0.0005
Step 9669, Validation Loss= 0.0014, Loss= 0.0007
Step 9670, Validation Loss= 0.0013, Loss= 0.0008
Step 9671, Validation Loss= 0.0013, Loss= 0.0009
Step 9672, Validation Loss= 0.0013, Loss= 0.0010
Step 9673, Validation Loss= 0.0012, Loss= 0.0010
Step 9674, Validation Loss= 0.0012, Loss= 0.0009
Step 9675, Validation Loss= 0.0012, Loss= 0.0009
Step 9676, Validation Loss= 0.0012, Loss= 0.0009
Step 9677, Validation Loss= 0.0011, Loss= 0.0011
Step 9678, Validation Loss= 0.0011, Loss= 0.0011
Step 9679, Validation Loss= 0.0012, Loss= 0.0012
Step 9680, Validation Loss= 0.0012, Loss= 0.0013
Step 9681, Validation Loss= 0.0012, Loss= 0.0012
Step 9682, Validation Loss= 0.0012, Loss= 0.0011
Step 9683, Validation Loss= 0.0011, Loss= 0.0010
Step 9684, Validation Loss= 0.0011, Loss= 0.0010
Step 9685, Validation Loss= 0.0011, Loss= 0.0010
Step 9686, Validation Loss= 0.0011, Loss= 0.0009
Step 9687, Validation Loss= 0.0012, Loss= 0.0023
Step 9688, Validation Loss= 0.0015, Loss= 0.0037
Step 9689, Validation Loss= 0.0018, Loss= 0.0049
Step 9690, Validation Loss= 0.0021, Loss= 0.0052
Step 9691, Validation Loss= 0.0025, Loss= 0.0060
Step 9692, Validation Loss= 0.0029, Loss= 0.0062
Step 9693, Validation Loss= 0.0032, Loss= 0.0061
Step 9694, Validation Loss= 0.0035, Loss= 0.0063
Step 9695, Validation Loss= 0.0038, Loss= 0.0065
Step 9696, Validation Loss= 0.0041, Loss= 0.0069
Step 9697, Validation Loss= 0.0044, Loss= 0.0070
Step 9698, Validation Loss= 0.0047, Loss= 0.0067
Step 9699, Validation Loss= 0.0048, Loss= 0.0066
Step 9700, Validation Loss= 0.0046, Loss= 0.0023
Step 9701, Validation Loss= 0.0044, Loss= 0.0024
Step 9702, Validation Loss= 0.0040, Loss= 0.0010
Step 9703, Validation Loss= 0.0037, Loss= 0.0007
Step 9704, Validation Loss= 0.0035, Loss= 0.0015
Step 9705, Validation Loss= 0.0033, Loss= 0.0018
Step 9706, Validation Loss= 0.0033, Loss= 0.0027
Step 9707, Validation Loss= 0.0031, Loss= 0.0018
Step 9708, Validation Loss= 0.0029, Loss= 0.0011
Step 9709, Validation Loss= 0.0027, Loss= 0.0008
Step 9710, Validation Loss= 0.0025, Loss= 0.0003
Step 9711, Validation Loss= 0.0023, Loss= 0.0007
Step 9712, Validation Loss= 0.0021, Loss= 0.0008
Step 9713, Validation Loss= 0.0020, Loss= 0.0010
Step 9714, Validation Loss= 0.0019, Loss= 0.0012
Step 9715, Validation Loss= 0.0018, Loss= 0.0009
Step 9716, Validation Loss= 0.0017, Loss= 0.0007
Step 9717, Validation Loss= 0.0016, Loss= 0.0005
Step 9718, Validation Loss= 0.0015, Loss= 0.0005
Step 9719, Validation Loss= 0.0014, Loss= 0.0008
Step 9720, Validation Loss= 0.0014, Loss= 0.0008
Step 9721, Validation Loss= 0.0013, Loss= 0.0009
Step 9722, Validation Loss= 0.0013, Loss= 0.0010
Step 9723, Validation Loss= 0.0012, Loss= 0.0010
Step 9724, Validation Loss= 0.0012, Loss= 0.0010
Step 9725, Validation Loss= 0.0012, Loss= 0.0009
Step 9726, Validation Loss= 0.0012, Loss= 0.0009
Step 9727, Validation Loss= 0.0011, Loss= 0.0010
Step 9728, Validation Loss= 0.0011, Loss= 0.0011
Step 9729, Validation Loss= 0.0011, Loss= 0.0012
Step 9730, Validation Loss= 0.0011, Loss= 0.0012
Step 9731, Validation Loss= 0.0011, Loss= 0.0011
Step 9732, Validation Loss= 0.0011, Loss= 0.0011
Step 9733, Validation Loss= 0.0011, Loss= 0.0010
Step 9734, Validation Loss= 0.0011, Loss= 0.0009
Step 9735, Validation Loss= 0.0011, Loss= 0.0009
Step 9736, Validation Loss= 0.0011, Loss= 0.0008
Step 9737, Validation Loss= 0.0012, Loss= 0.0024
Step 9738, Validation Loss= 0.0014, Loss= 0.0037
Step 9739, Validation Loss= 0.0018, Loss= 0.0049
Step 9740, Validation Loss= 0.0021, Loss= 0.0054
Step 9741, Validation Loss= 0.0026, Loss= 0.0065
Step 9742, Validation Loss= 0.0030, Loss= 0.0066
Step 9743, Validation Loss= 0.0033, Loss= 0.0062
Step 9744, Validation Loss= 0.0036, Loss= 0.0062
Step 9745, Validation Loss= 0.0039, Loss= 0.0065
Step 9746, Validation Loss= 0.0042, Loss= 0.0070
Step 9747, Validation Loss= 0.0045, Loss= 0.0069
Step 9748, Validation Loss= 0.0047, Loss= 0.0066
Step 9749, Validation Loss= 0.0049, Loss= 0.0064
Step 9750, Validation Loss= 0.0046, Loss= 0.0027
Step 9751, Validation Loss= 0.0045, Loss= 0.0028
Step 9752, Validation Loss= 0.0041, Loss= 0.0010
Step 9753, Validation Loss= 0.0038, Loss= 0.0010
Step 9754, Validation Loss= 0.0036, Loss= 0.0016
Step 9755, Validation Loss= 0.0034, Loss= 0.0021
Step 9756, Validation Loss= 0.0033, Loss= 0.0026
Step 9757, Validation Loss= 0.0032, Loss= 0.0017
Step 9758, Validation Loss= 0.0030, Loss= 0.0013
Step 9759, Validation Loss= 0.0028, Loss= 0.0008
Step 9760, Validation Loss= 0.0025, Loss= 0.0004
Step 9761, Validation Loss= 0.0023, Loss= 0.0007
Step 9762, Validation Loss= 0.0022, Loss= 0.0008
Step 9763, Validation Loss= 0.0021, Loss= 0.0011
Step 9764, Validation Loss= 0.0020, Loss= 0.0011
Step 9765, Validation Loss= 0.0019, Loss= 0.0009
Step 9766, Validation Loss= 0.0018, Loss= 0.0007
Step 9767, Validation Loss= 0.0016, Loss= 0.0005
Step 9768, Validation Loss= 0.0015, Loss= 0.0005
Step 9769, Validation Loss= 0.0014, Loss= 0.0006
Step 9770, Validation Loss= 0.0014, Loss= 0.0008
Step 9771, Validation Loss= 0.0013, Loss= 0.0010
Step 9772, Validation Loss= 0.0013, Loss= 0.0010
Step 9773, Validation Loss= 0.0013, Loss= 0.0010
Step 9774, Validation Loss= 0.0012, Loss= 0.0009
Step 9775, Validation Loss= 0.0012, Loss= 0.0009
Step 9776, Validation Loss= 0.0012, Loss= 0.0010
Step 9777, Validation Loss= 0.0012, Loss= 0.0011
Step 9778, Validation Loss= 0.0012, Loss= 0.0011
Step 9779, Validation Loss= 0.0012, Loss= 0.0011
Step 9780, Validation Loss= 0.0012, Loss= 0.0011
Step 9781, Validation Loss= 0.0012, Loss= 0.0011
Step 9782, Validation Loss= 0.0011, Loss= 0.0010
Step 9783, Validation Loss= 0.0011, Loss= 0.0010
Step 9784, Validation Loss= 0.0011, Loss= 0.0009
Step 9785, Validation Loss= 0.0011, Loss= 0.0008
Step 9786, Validation Loss= 0.0011, Loss= 0.0008
Step 9787, Validation Loss= 0.0012, Loss= 0.0023
Step 9788, Validation Loss= 0.0014, Loss= 0.0036
Step 9789, Validation Loss= 0.0018, Loss= 0.0048
Step 9790, Validation Loss= 0.0021, Loss= 0.0054
Step 9791, Validation Loss= 0.0026, Loss= 0.0065
Step 9792, Validation Loss= 0.0029, Loss= 0.0064
Step 9793, Validation Loss= 0.0033, Loss= 0.0061
Step 9794, Validation Loss= 0.0035, Loss= 0.0062
Step 9795, Validation Loss= 0.0038, Loss= 0.0065
Step 9796, Validation Loss= 0.0042, Loss= 0.0070
Step 9797, Validation Loss= 0.0045, Loss= 0.0070
Step 9798, Validation Loss= 0.0047, Loss= 0.0068
Step 9799, Validation Loss= 0.0049, Loss= 0.0067
Step 9800, Validation Loss= 0.0047, Loss= 0.0032
Step 9801, Validation Loss= 0.0046, Loss= 0.0037
Step 9802, Validation Loss= 0.0043, Loss= 0.0011
Step 9803, Validation Loss= 0.0039, Loss= 0.0008
Step 9804, Validation Loss= 0.0037, Loss= 0.0014
Step 9805, Validation Loss= 0.0036, Loss= 0.0028
Step 9806, Validation Loss= 0.0036, Loss= 0.0036
Step 9807, Validation Loss= 0.0034, Loss= 0.0020
Step 9808, Validation Loss= 0.0032, Loss= 0.0014
Step 9809, Validation Loss= 0.0030, Loss= 0.0008
Step 9810, Validation Loss= 0.0028, Loss= 0.0010
Step 9811, Validation Loss= 0.0026, Loss= 0.0011
Step 9812, Validation Loss= 0.0024, Loss= 0.0008
Step 9813, Validation Loss= 0.0023, Loss= 0.0012
Step 9814, Validation Loss= 0.0022, Loss= 0.0011
Step 9815, Validation Loss= 0.0021, Loss= 0.0014
Step 9816, Validation Loss= 0.0020, Loss= 0.0011
Step 9817, Validation Loss= 0.0019, Loss= 0.0006
Step 9818, Validation Loss= 0.0017, Loss= 0.0006
Step 9819, Validation Loss= 0.0016, Loss= 0.0006
Step 9820, Validation Loss= 0.0016, Loss= 0.0011
Step 9821, Validation Loss= 0.0015, Loss= 0.0012
Step 9822, Validation Loss= 0.0015, Loss= 0.0010
Step 9823, Validation Loss= 0.0014, Loss= 0.0010
Step 9824, Validation Loss= 0.0014, Loss= 0.0009
Step 9825, Validation Loss= 0.0013, Loss= 0.0010
Step 9826, Validation Loss= 0.0013, Loss= 0.0010
Step 9827, Validation Loss= 0.0013, Loss= 0.0008
Step 9828, Validation Loss= 0.0012, Loss= 0.0009
Step 9829, Validation Loss= 0.0012, Loss= 0.0010
Step 9830, Validation Loss= 0.0012, Loss= 0.0011
Step 9831, Validation Loss= 0.0012, Loss= 0.0011
Step 9832, Validation Loss= 0.0012, Loss= 0.0011
Step 9833, Validation Loss= 0.0012, Loss= 0.0011
Step 9834, Validation Loss= 0.0011, Loss= 0.0010
Step 9835, Validation Loss= 0.0011, Loss= 0.0010
Step 9836, Validation Loss= 0.0011, Loss= 0.0011
Step 9837, Validation Loss= 0.0013, Loss= 0.0025
Step 9838, Validation Loss= 0.0015, Loss= 0.0039
Step 9839, Validation Loss= 0.0019, Loss= 0.0052
Step 9840, Validation Loss= 0.0023, Loss= 0.0064
Step 9841, Validation Loss= 0.0029, Loss= 0.0076
Step 9842, Validation Loss= 0.0033, Loss= 0.0071
Step 9843, Validation Loss= 0.0036, Loss= 0.0066
Step 9844, Validation Loss= 0.0039, Loss= 0.0068
Step 9845, Validation Loss= 0.0043, Loss= 0.0078
Step 9846, Validation Loss= 0.0048, Loss= 0.0087
Step 9847, Validation Loss= 0.0051, Loss= 0.0077
Step 9848, Validation Loss= 0.0053, Loss= 0.0072
Step 9849, Validation Loss= 0.0055, Loss= 0.0074
Step 9850, Validation Loss= 0.0055, Loss= 0.0057
Step 9851, Validation Loss= 0.0055, Loss= 0.0053
Step 9852, Validation Loss= 0.0050, Loss= 0.0011
Step 9853, Validation Loss= 0.0046, Loss= 0.0008
Step 9854, Validation Loss= 0.0043, Loss= 0.0019
Step 9855, Validation Loss= 0.0044, Loss= 0.0047
Step 9856, Validation Loss= 0.0043, Loss= 0.0036
Step 9857, Validation Loss= 0.0040, Loss= 0.0018
Step 9858, Validation Loss= 0.0038, Loss= 0.0013
Step 9859, Validation Loss= 0.0035, Loss= 0.0012
Step 9860, Validation Loss= 0.0034, Loss= 0.0019
Step 9861, Validation Loss= 0.0031, Loss= 0.0012
Step 9862, Validation Loss= 0.0029, Loss= 0.0008
Step 9863, Validation Loss= 0.0027, Loss= 0.0010
Step 9864, Validation Loss= 0.0026, Loss= 0.0015
Step 9865, Validation Loss= 0.0025, Loss= 0.0019
Step 9866, Validation Loss= 0.0024, Loss= 0.0012
Step 9867, Validation Loss= 0.0022, Loss= 0.0006
Step 9868, Validation Loss= 0.0020, Loss= 0.0005
Step 9869, Validation Loss= 0.0019, Loss= 0.0009
Step 9870, Validation Loss= 0.0019, Loss= 0.0014
Step 9871, Validation Loss= 0.0018, Loss= 0.0012
Step 9872, Validation Loss= 0.0017, Loss= 0.0009
Step 9873, Validation Loss= 0.0016, Loss= 0.0009
Step 9874, Validation Loss= 0.0016, Loss= 0.0010
Step 9875, Validation Loss= 0.0015, Loss= 0.0011
Step 9876, Validation Loss= 0.0015, Loss= 0.0009
Step 9877, Validation Loss= 0.0014, Loss= 0.0008
Step 9878, Validation Loss= 0.0013, Loss= 0.0008
Step 9879, Validation Loss= 0.0013, Loss= 0.0010
Step 9880, Validation Loss= 0.0013, Loss= 0.0011
Step 9881, Validation Loss= 0.0013, Loss= 0.0011
Step 9882, Validation Loss= 0.0012, Loss= 0.0010
Step 9883, Validation Loss= 0.0012, Loss= 0.0009
Step 9884, Validation Loss= 0.0012, Loss= 0.0009
Step 9885, Validation Loss= 0.0012, Loss= 0.0010
Step 9886, Validation Loss= 0.0011, Loss= 0.0010
Step 9887, Validation Loss= 0.0013, Loss= 0.0024
Step 9888, Validation Loss= 0.0015, Loss= 0.0038
Step 9889, Validation Loss= 0.0019, Loss= 0.0051
Step 9890, Validation Loss= 0.0023, Loss= 0.0059
Step 9891, Validation Loss= 0.0027, Loss= 0.0070
Step 9892, Validation Loss= 0.0031, Loss= 0.0066
Step 9893, Validation Loss= 0.0035, Loss= 0.0063
Step 9894, Validation Loss= 0.0038, Loss= 0.0065
Step 9895, Validation Loss= 0.0041, Loss= 0.0071
Step 9896, Validation Loss= 0.0045, Loss= 0.0077
Step 9897, Validation Loss= 0.0048, Loss= 0.0075
Step 9898, Validation Loss= 0.0050, Loss= 0.0072
Step 9899, Validation Loss= 0.0052, Loss= 0.0071
Step 9900, Validation Loss= 0.0050, Loss= 0.0030
Step 9901, Validation Loss= 0.0048, Loss= 0.0034
Step 9902, Validation Loss= 0.0044, Loss= 0.0010
Step 9903, Validation Loss= 0.0041, Loss= 0.0011
Step 9904, Validation Loss= 0.0039, Loss= 0.0015
Step 9905, Validation Loss= 0.0037, Loss= 0.0026
Step 9906, Validation Loss= 0.0037, Loss= 0.0036
Step 9907, Validation Loss= 0.0036, Loss= 0.0022
Step 9908, Validation Loss= 0.0034, Loss= 0.0017
Step 9909, Validation Loss= 0.0031, Loss= 0.0011
Step 9910, Validation Loss= 0.0029, Loss= 0.0011
Step 9911, Validation Loss= 0.0028, Loss= 0.0014
Step 9912, Validation Loss= 0.0026, Loss= 0.0009
Step 9913, Validation Loss= 0.0025, Loss= 0.0012
Step 9914, Validation Loss= 0.0023, Loss= 0.0013
Step 9915, Validation Loss= 0.0023, Loss= 0.0015
Step 9916, Validation Loss= 0.0022, Loss= 0.0015
Step 9917, Validation Loss= 0.0020, Loss= 0.0009
Step 9918, Validation Loss= 0.0019, Loss= 0.0006
Step 9919, Validation Loss= 0.0018, Loss= 0.0006
Step 9920, Validation Loss= 0.0017, Loss= 0.0011
Step 9921, Validation Loss= 0.0017, Loss= 0.0013
Step 9922, Validation Loss= 0.0016, Loss= 0.0011
Step 9923, Validation Loss= 0.0015, Loss= 0.0010
Step 9924, Validation Loss= 0.0015, Loss= 0.0009
Step 9925, Validation Loss= 0.0014, Loss= 0.0010
Step 9926, Validation Loss= 0.0014, Loss= 0.0011
Step 9927, Validation Loss= 0.0013, Loss= 0.0009
Step 9928, Validation Loss= 0.0013, Loss= 0.0009
Step 9929, Validation Loss= 0.0013, Loss= 0.0010
Step 9930, Validation Loss= 0.0012, Loss= 0.0011
Step 9931, Validation Loss= 0.0012, Loss= 0.0012
Step 9932, Validation Loss= 0.0012, Loss= 0.0011
Step 9933, Validation Loss= 0.0012, Loss= 0.0010
Step 9934, Validation Loss= 0.0012, Loss= 0.0010
Step 9935, Validation Loss= 0.0012, Loss= 0.0009
Step 9936, Validation Loss= 0.0011, Loss= 0.0010
Step 9937, Validation Loss= 0.0013, Loss= 0.0025
Step 9938, Validation Loss= 0.0015, Loss= 0.0038
Step 9939, Validation Loss= 0.0019, Loss= 0.0050
Step 9940, Validation Loss= 0.0023, Loss= 0.0058
Step 9941, Validation Loss= 0.0027, Loss= 0.0070
Step 9942, Validation Loss= 0.0031, Loss= 0.0068
Step 9943, Validation Loss= 0.0034, Loss= 0.0062
Step 9944, Validation Loss= 0.0037, Loss= 0.0063
Step 9945, Validation Loss= 0.0040, Loss= 0.0067
Step 9946, Validation Loss= 0.0044, Loss= 0.0075
Step 9947, Validation Loss= 0.0047, Loss= 0.0075
Step 9948, Validation Loss= 0.0049, Loss= 0.0069
Step 9949, Validation Loss= 0.0051, Loss= 0.0067
Step 9950, Validation Loss= 0.0048, Loss= 0.0027
Step 9951, Validation Loss= 0.0047, Loss= 0.0029
Step 9952, Validation Loss= 0.0043, Loss= 0.0011
Step 9953, Validation Loss= 0.0039, Loss= 0.0008
Step 9954, Validation Loss= 0.0037, Loss= 0.0014
Step 9955, Validation Loss= 0.0035, Loss= 0.0020
Step 9956, Validation Loss= 0.0035, Loss= 0.0033
Step 9957, Validation Loss= 0.0034, Loss= 0.0024
Step 9958, Validation Loss= 0.0032, Loss= 0.0014
Step 9959, Validation Loss= 0.0030, Loss= 0.0010
Step 9960, Validation Loss= 0.0027, Loss= 0.0007
Step 9961, Validation Loss= 0.0026, Loss= 0.0013
Step 9962, Validation Loss= 0.0024, Loss= 0.0010
Step 9963, Validation Loss= 0.0023, Loss= 0.0009
Step 9964, Validation Loss= 0.0022, Loss= 0.0012
Step 9965, Validation Loss= 0.0021, Loss= 0.0011
Step 9966, Validation Loss= 0.0020, Loss= 0.0013
Step 9967, Validation Loss= 0.0019, Loss= 0.0010
Step 9968, Validation Loss= 0.0018, Loss= 0.0005
Step 9969, Validation Loss= 0.0016, Loss= 0.0005
Step 9970, Validation Loss= 0.0015, Loss= 0.0006
Step 9971, Validation Loss= 0.0015, Loss= 0.0010
Step 9972, Validation Loss= 0.0014, Loss= 0.0011
Step 9973, Validation Loss= 0.0014, Loss= 0.0009
Step 9974, Validation Loss= 0.0013, Loss= 0.0009
Step 9975, Validation Loss= 0.0013, Loss= 0.0008
Step 9976, Validation Loss= 0.0013, Loss= 0.0010
Step 9977, Validation Loss= 0.0012, Loss= 0.0010
Step 9978, Validation Loss= 0.0012, Loss= 0.0010
Step 9979, Validation Loss= 0.0012, Loss= 0.0010
Step 9980, Validation Loss= 0.0012, Loss= 0.0011
Step 9981, Validation Loss= 0.0012, Loss= 0.0012
Step 9982, Validation Loss= 0.0012, Loss= 0.0013
Step 9983, Validation Loss= 0.0012, Loss= 0.0012
Step 9984, Validation Loss= 0.0012, Loss= 0.0011
Step 9985, Validation Loss= 0.0012, Loss= 0.0011
Step 9986, Validation Loss= 0.0012, Loss= 0.0012
Step 9987, Validation Loss= 0.0013, Loss= 0.0028
Step 9988, Validation Loss= 0.0016, Loss= 0.0042
Step 9989, Validation Loss= 0.0020, Loss= 0.0054
Step 9990, Validation Loss= 0.0024, Loss= 0.0061
Step 9991, Validation Loss= 0.0029, Loss= 0.0071
Step 9992, Validation Loss= 0.0033, Loss= 0.0072
Step 9993, Validation Loss= 0.0037, Loss= 0.0068
Step 9994, Validation Loss= 0.0040, Loss= 0.0067
Step 9995, Validation Loss= 0.0043, Loss= 0.0072
Step 9996, Validation Loss= 0.0047, Loss= 0.0082
Step 9997, Validation Loss= 0.0051, Loss= 0.0085
Step 9998, Validation Loss= 0.0054, Loss= 0.0081
Step 9999, Validation Loss= 0.0056, Loss= 0.0076
Step 10000, Validation Loss= 0.0053, Loss= 0.0024
Step 10001, Validation Loss= 0.0048, Loss= 0.0011
Step 10002, Validation Loss= 0.0044, Loss= 0.0004
Step 10003, Validation Loss= 0.0040, Loss= 0.0004
Step 10004, Validation Loss= 0.0037, Loss= 0.0008
Step 10005, Validation Loss= 0.0035, Loss= 0.0014
Step 10006, Validation Loss= 0.0033, Loss= 0.0016
Step 10007, Validation Loss= 0.0031, Loss= 0.0015
Step 10008, Validation Loss= 0.0029, Loss= 0.0011
Step 10009, Validation Loss= 0.0027, Loss= 0.0006
Step 10010, Validation Loss= 0.0024, Loss= 0.0003
Step 10011, Validation Loss= 0.0022, Loss= 0.0003
Step 10012, Validation Loss= 0.0020, Loss= 0.0004
Step 10013, Validation Loss= 0.0019, Loss= 0.0007
Step 10014, Validation Loss= 0.0018, Loss= 0.0008
Step 10015, Validation Loss= 0.0017, Loss= 0.0009
Step 10016, Validation Loss= 0.0016, Loss= 0.0007
Step 10017, Validation Loss= 0.0015, Loss= 0.0006
Step 10018, Validation Loss= 0.0014, Loss= 0.0005
Step 10019, Validation Loss= 0.0013, Loss= 0.0005
Step 10020, Validation Loss= 0.0012, Loss= 0.0006
